BuildingType,PrimaryPropertyType,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,proportion_parking,proportion_electricity,proportion_gaz,proportion_steam,SiteEnergyUse(kBtu),SiteEUI(kBtu/sf),TotalGHGEmissions,GHGEmissionsIntensity,Other,Distribution Center,Parking,Hotel,Restaurant,Supermarket/Grocery Store,Medical Office,Non-Refrigerated Warehouse,K-12 School,Retail Store,Worship Facility,Office,grouped_usetypes
SPS-District K-12,K-12 School,NORTH,2011,1.0,2,236758,0.0,0.573235,0.426764,0.0,8355988.5,35.0,222.78,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0075689100262715,0.0,0.0,0.0,0.0
NonResidential,Other,CENTRAL,1971,3.0,6,250981,0.0,0.623867,0.044384,0.331749,13071700.0,60.5,422.39,1.68,0.5481092194229842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3122029157585634
NonResidential,Other,DOWNTOWN,2004,1.0,11,299070,0.228816,0.469132,0.530868,0.0,65336980.0,261.2999878,2055.82,6.87,0.8359246999030328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,2007,1.0,3,64015,0.0,0.819654,0.180346,0.0,3242077.75,60.0,49.58,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23432008123096149,0.0,0.0,0.0,0.46864016246192297,0.14082636881980787
NonResidential,Retail Store,NORTH,1951,1.0,1,530039,0.0,0.585363,0.414637,0.0,27717034.0,52.29999924,723.47,1.36,0.0,0.0,0.0,0.0,0.047045594758121576,0.0,0.0,0.0,0.0,0.9529544052418785,0.0,0.0,0.0
NonResidential,Other,NORTH,1964,1.0,3,54224,0.0,0.460392,0.539608,0.0,7265178.0,154.5,231.53,4.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8669961640601948
NonResidential,Retail Store,NORTH,1965,1.0,4,124342,0.0,0.987183,0.012817,0.0,8765978.0,71.90000153,66.3,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9811648517797688,0.0,0.0,0.0
NonResidential,Hospital,NORTHEAST,1953,6.0,10,879000,0.0,0.455581,0.544419,0.0,253832464.0,288.7999878,8145.52,9.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NonResidential,Other,NORTHWEST,1996,1.0,3,55442,0.0,0.582642,0.417357,0.0,3191228.25,85.59999847,83.7,1.51,0.0,0.0,0.2774972042855597,0.0,0.0,0.0,0.15591068143284875,0.0,0.0,0.0,0.0,0.0,0.5165037336315429
NonResidential,Self-Storage Facility,EAST,1910,1.0,5,84870,0.0,0.349333,0.650667,0.0,1381590.125,16.20000076,51.11,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0076705549664193
Campus,University,NORTHWEST,1970,11.0,2,694072,0.160826,0.931999,0.068001,0.0,35891484.0,53.79999924,362.82,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9614780599130925
NonResidential,Warehouse,GREATER DUWAMISH,1904,1.0,4,114297,0.0,0.434492,0.565508,0.0,2100097.75,18.39999962,69.44,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1937,1.0,1,234144,0.0,0.195248,0.804752,0.0,6744317.0,28.79999924,297.43,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Retail Store,DELRIDGE,1966,1.0,1,64984,0.0,0.887712,0.112288,0.0,2944296.25,45.0,35.78,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0067862858549796,0.0,0.0,0.0
NonResidential,Retail Store,DELRIDGE,1965,1.0,1,67745,0.0,0.284295,0.715705,0.0,9230223.0,136.1999969,369.14,5.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0005461657686914,0.0,0.0,0.0
SPS-District K-12,K-12 School,DELRIDGE,2010,1.0,2,367884,0.0,0.66895,0.33105,0.0,12265516.0,33.29999924,272.85,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NonResidential,Other,BALLARD,1973,1.0,3,56000,0.0,0.456372,0.543627,0.0,1851260.5,33.09999847,59.34,1.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Self-Storage Facility,SOUTHWEST,1969,1.0,2,52088,0.0,0.380223,0.619777,0.0,1377519.5,26.39999962,48.99,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NonResidential,Hotel,LAKE UNION,1998,1.0,5,123920,0.242092,0.435201,0.564799,0.0,9373179.0,75.59999847,309.6,2.5,0.0,0.0,0.2420916720464816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nonresidential COS,Other,LAKE UNION,1900,1.0,1,50000,0.0,0.503116,0.496884,0.0,7548807.0,175.6000061,225.69,4.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86
Nonresidential COS,Warehouse,MAGNOLIA / QUEEN ANNE,1926,1.0,2,50292,0.0,1.000001,0.0,0.0,430473.6875,8.0,3.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8419828203292771,0.0,0.0,0.0,0.09405074365704287,0.09941939075797343
NonResidential,Hotel,MAGNOLIA / QUEEN ANNE,1998,1.0,7,207656,0.261688,0.495058,0.504941,0.0,11171988.0,78.90000153,338.16,1.63,0.0,0.0,0.0,0.6818536425626999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nonresidential COS,Small- and Mid-Sized Office,NORTHWEST,1957,1.0,2,91130,0.0,0.748914,0.251086,0.0,9472358.0,100.5,175.77,1.93,0.0,0.3608142214418962,0.13003401733786898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6361022714803028,0.0
NonResidential,Hotel,NORTHWEST,1968,1.0,4,64893,0.0,0.422817,0.577183,0.0,6197825.0,95.5,208.26,3.21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1900,1.0,3,44558,0.0,0.78571,0.21429,0.0,1677002.25,37.59999847,28.27,0.63,0.0,0.0,0.0,0.0,0.055433367745410474,0.0,0.0,0.0,0.0,0.0,0.0,0.7723865523587234,0.17218007989586606
NonResidential,Other,GREATER DUWAMISH,1999,1.0,6,1585960,0.206613,0.827343,0.172657,0.0,59757440.0,37.70000076,892.63,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nonresidential COS,Distribution Center,GREATER DUWAMISH,1924,1.0,2,179161,0.0,0.929602,0.070398,0.0,9436408.0,52.20000076,96.43,0.54,0.14257009058891165,0.65570073844196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20830984421832877,0.0
Nonresidential COS,Warehouse,GREATER DUWAMISH,1965,1.0,2,58640,0.0,1.0,0.0,0.0,3928695.25,55.90000153,27.39,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6962994542974079,0.0,0.0,0.0,0.19667462482946793,0.2853854024556617
NonResidential,Other,GREATER DUWAMISH,1999,1.0,3,1172127,0.0,0.691312,0.308688,0.0,58761304.0,50.09999847,1246.55,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NonResidential,Hotel,GREATER DUWAMISH,2005,1.0,9,168449,0.086477,0.489694,0.510306,0.0,12726789.0,88.19999695,388.37,2.31,0.0,0.0,0.12229220713687823,0.8014651318796787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05471092140647911
NonResidential,Warehouse,GREATER DUWAMISH,1916,0.0,4,79600,0.0,1.0,0.0,0.0,2411402.25,30.29999924,16.81,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Campus,Large Office,GREATER DUWAMISH,1980,14.0,2,334368,0.095326,0.847656,0.152343,0.0,53466684.0,159.8999939,748.55,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.720714900947459,0.26835402909369316
NonResidential,Other,NORTH,2008,1.0,6,419848,0.798167,0.765766,0.234234,0.0,9134963.0,107.8000031,162.41,0.39,0.0,0.0,0.7981674320230179,0.0,0.0,0.0,0.03231407557020636,0.0,0.0,0.0,0.0,0.0,0.15481793410948724
NonResidential,Mixed Use Property,MAGNOLIA / QUEEN ANNE,2002,1.0,4,110785,0.0,0.960375,0.039625,0.0,10557910.0,95.30000305,92.91,0.84,0.0,0.0,0.2693415173534323,0.0,0.0,0.4379654285327436,0.0,0.0,0.0,0.0,0.0,0.0,0.5286184952836576
NonResidential,Hotel,DOWNTOWN,1999,1.0,0,934292,0.0,0.605162,0.394838,0.0,65047284.0,117.9000015,1638.46,1.75,0.0,0.0,0.46961335428324336,0.5303866457167566,0.053195360765156935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Hospital,CENTRAL,1990,6.0,5,597519,0.0,0.409662,0.590338,0.0,143423024.0,238.3999939,4906.33,8.21,0.0,0.0,0.0813480408154385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0068550121418733
NonResidential,Warehouse,LAKE UNION,1991,1.0,3,75397,0.10824,0.770931,0.229068,0.0,549181.375,8.199999809,9.63,0.13,0.0,0.0,0.10824038091701262,0.0,0.0,0.0,0.0,0.8917596190829874,0.0,0.0,0.0,0.0,0.0
NonResidential,Hospital,EAST,2000,9.0,8,1158691,0.0,0.575534,0.006251,0.418215,293090784.0,217.1000061,10734.57,9.26,0.0,0.0,0.3345594295631881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1652649412138352
NonResidential,Senior Care Community,DOWNTOWN,1999,1.0,5,102796,0.12268,0.735135,0.264865,0.0,10105379.0,98.30000305,193.94,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.3900054476827892,0.0,0.031431184092766254,0.0,0.0,0.0,0.5375598272306316
NonResidential,K-12 School,NORTHEAST,1928,1.0,2,55653,0.0,0.004455,0.995545,0.0,1377627.0,24.79999924,72.88,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9972508220581101,0.0,0.0,0.0,0.0
NonResidential,Hotel,NORTHEAST,1931,1.0,16,106860,0.0,0.29841,0.70159,0.0,11935719.0,111.6999969,469.57,4.39,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,NORTH,1972,1.0,5,50759,0.0,0.812996,0.187004,0.0,3147042.0,62.0,49.09,0.97,0.0,0.0,0.0,0.0,0.07249945822415729,0.0,0.0,0.0,0.0,0.0,0.0,0.9275005417758427,0.0
NonResidential,Worship Facility,NORTHEAST,1952,1.0,2,56772,0.0,0.399721,0.600279,0.0,2439484.75,43.0,84.57,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NonResidential,Worship Facility,NORTHEAST,1952,1.0,3,103000,0.0,0.481712,0.518289,0.0,4854429.5,47.09999847,149.93,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NonResidential,Other,DOWNTOWN,1914,1.0,7,128766,0.0,0.946386,0.053614,0.0,6057410.0,47.0,57.21,0.44,0.09999534038488421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047652330584160414,0.8523523290309554
NonResidential,Residence Hall,DOWNTOWN,1913,1.0,9,107572,0.0,0.447924,0.0,0.552076,5572503.0,54.79999924,254.87,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09824117800171048,0.0,0.2523240248391775,0.5943368162718923
NonResidential,Other,DOWNTOWN,1955,1.0,15,230880,0.0,1.0,0.0,0.0,62197176.0,306.3999939,433.6,1.88,0.8792446292446292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Other,MAGNOLIA / QUEEN ANNE,1973,1.0,1,76086,0.0,0.47845,0.52155,0.0,3267564.0,42.0,101.41,1.33,1.0226585705648872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Medical Office,MAGNOLIA / QUEEN ANNE,1927,1.0,5,190000,0.205263,0.652435,0.347565,0.0,28731502.0,183.5,661.04,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.7723210526315789,0.0,0.0,0.0,0.0,0.05160526315789474,0.0
NonResidential,Hotel,DOWNTOWN,1961,1.0,4,122309,0.0,0.248394,0.751606,0.0,25453690.0,208.1000061,1060.13,8.67,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Campus,Other,DOWNTOWN,1995,4.0,3,215476,0.0,0.57411,0.425889,0.0,24017770.0,110.5999985,639.39,2.97,1.007481111585513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Hotel,DOWNTOWN,2003,1.0,8,254273,0.152592,0.516277,0.483723,0.0,26659244.0,96.19999695,780.84,3.07,0.0,0.0,0.0,1.0893803117122147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nonresidential COS,Other,DOWNTOWN,1980,1.0,2,69400,0.0,0.710175,0.289824,0.0,14833476.0,213.6999969,301.76,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NonResidential,Mixed Use Property,DOWNTOWN,1900,1.0,1,62900,0.0,0.364423,0.635577,0.0,10394330.0,158.3000031,377.27,6.0,0.47365659777424485,0.0,0.0,0.0,0.5165977742448331,0.0,0.0,0.0,0.0,0.05380445228934817,0.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1914,1.0,4,56500,0.0,0.643002,0.0,0.356998,1380293.625,34.5,44.22,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12389380530973451,0.0,0.584070796460177,0.0
NonResidential,Warehouse,GREATER DUWAMISH,2008,1.0,4,203504,0.0,1.0,0.0,0.0,3785282.5,18.60000038,26.39,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7831393977513955,0.0,0.0,0.0,0.0,0.21686060224860446
NonResidential,Large Office,DOWNTOWN,1968,0.0,3,100734,0.265362,1.0,0.0,0.0,9788717.0,97.19999695,68.24,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1981,1.0,4,77662,0.238263,0.855953,0.144046,0.0,5007401.0,80.59999847,68.19,0.88,0.0,0.0,0.22623676959130593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7997218717004455,0.0
NonResidential,Large Office,DOWNTOWN,1978,1.0,12,234000,0.09312,0.977737,0.022262,0.0,18661606.0,89.40000153,149.27,0.64,0.0,0.0,0.10843162393162394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7426752136752137,0.12762820512820514
NonResidential,Large Office,DOWNTOWN,1989,1.0,25,369996,0.0,1.0,0.0,0.0,24755086.0,64.5,172.58,0.47,0.0,0.0,0.3437658785500384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0376922993762094,0.0
NonResidential,Retail Store,DOWNTOWN,1925,1.0,10,693450,0.0,0.935955,0.063515,0.00053,40062888.0,57.79999924,398.19,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5207397793640494,0.0,0.4792602206359507,0.0
NonResidential,Large Office,DOWNTOWN,1976,1.0,33,791396,0.0,0.999801,0.013177,0.0,40847752.0,60.29999924,313.3,0.4,0.04183746190276423,0.0,0.16738143735879382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7859958857512548,0.0
NonResidential,Large Office,DOWNTOWN,2000,1.0,23,747747,0.274259,0.899905,0.100095,0.0,30985420.0,56.20000076,359.11,0.48,0.0,0.0,0.29293999173517243,0.0,0.012486843812145017,0.0,0.0,0.0,0.0,0.0,0.0,0.7254606170268821,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1926,1.0,10,63409,0.122333,0.394233,0.0,0.605767,3444270.0,66.90000153,170.51,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09757289974609283,0.0,0.7137788011165608,0.0
NonResidential,Large Office,DOWNTOWN,1930,1.0,17,204790,0.146492,0.870328,0.129672,0.0,7739699.0,44.5,100.26,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07161482494262415,0.0,0.6935592558230382,0.08335367937887592
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1916,1.0,5,73399,0.0,1.0,0.0,0.0,3757006.0,61.09999847,26.19,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13591465823785065,0.0,0.7024210139102712,0.0
NonResidential,Large Office,DOWNTOWN,1969,1.0,20,265851,0.121625,0.551102,0.0,0.448898,14633233.0,64.59999847,563.25,2.12,0.0,0.0,0.10988862182199803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8518079676209606,0.0
NonResidential,Large Office,DOWNTOWN,2009,1.0,25,758043,0.301656,0.967193,0.032807,0.0,27018020.0,46.40000153,229.25,0.3,0.0,0.0,0.2520727715973896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7687228824750048,0.0
NonResidential,Large Office,DOWNTOWN,1968,1.0,12,206000,0.0,0.730487,0.0,0.269513,8580279.0,53.29999924,222.19,1.08,0.0,0.0,0.2487864077669903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7815533980582524,0.0
NonResidential,Large Office,DOWNTOWN,2009,1.0,36,824887,0.187871,1.0,0.0,0.0,39523852.0,53.20000076,275.54,0.33,0.0,0.0,0.19532251084087882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9014107386829954,0.0
NonResidential,Large Office,DOWNTOWN,1990,1.0,16,480840,0.294485,0.992515,0.007484,0.0,17867002.0,52.70000076,130.73,0.27,0.0,0.0,0.25654271691207053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6483154479660594,0.037931536477830465
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1900,1.0,7,89550,0.0,0.910744,0.0,0.089255,3903259.75,47.70000076,51.67,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11231714126186489,0.0,0.7226353992183138,0.07850362925739811
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1900,1.0,6,89355,0.0,0.985249,0.014751,0.0,4178233.5,46.79999924,31.97,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07833920877399138,0.0,0.9216607912260086,0.0
NonResidential,Large Office,DOWNTOWN,1922,1.0,15,388934,0.0,0.935816,0.0,0.064184,18576900.0,47.79999924,213.23,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NonResidential,Large Office,DOWNTOWN,1929,1.0,22,384302,0.0,1.0,0.0,0.0,10062436.0,28.39999962,70.15,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9080592867068087,0.012305165994452279
NonResidential,Large Office,DOWNTOWN,1958,1.0,17,378525,0.223499,0.561511,0.0,0.438489,24906132.0,105.1999969,940.47,2.48,0.0,0.0,0.22009378508685026,0.0,0.03877947295423024,0.0,0.0,0.0,0.0,0.0,0.0,0.6256574862954891,0.0
NonResidential,Large Office,DOWNTOWN,1983,1.0,47,1323055,0.0,0.996379,0.003621,0.0,44683660.0,42.59999847,318.97,0.24,0.0,0.0,0.20610027549875098,0.0,0.028415296416248757,0.0,0.0,0.0,0.0,0.0,0.0,0.7642426051827022,0.0
NonResidential,Large Office,DOWNTOWN,1986,1.0,41,589921,0.219406,1.0,0.0,0.0,24603420.0,51.20000076,171.52,0.29,0.0,0.0,0.18251087857526685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7974220276952337,0.01744301355605242
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1950,1.0,6,91091,0.015281,0.738107,0.0,0.261893,1835804.875,20.5,46.56,0.51,0.0,0.0,0.015281421874828468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9847185781251715,0.0
NonResidential,Large Office,DOWNTOWN,1968,1.0,8,157941,0.398839,1.0,0.0,0.0,3743228.5,44.09999847,26.1,0.17,0.0,0.0,0.09751109591556341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5371499483984525,0.0
NonResidential,Large Office,DOWNTOWN,1991,1.0,29,635303,0.310452,0.990081,0.0,0.009919,18221224.0,34.90000153,139.72,0.22,0.0,0.0,0.3060508135488106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.822705071438353,0.009636346751077832
NonResidential,Large Office,DOWNTOWN,1980,1.0,34,776762,0.209336,0.997079,0.002921,0.0,32552428.0,53.70000076,231.32,0.3,0.0,0.0,0.19947808981386833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7802261181674696,0.0
NonResidential,Large Office,DOWNTOWN,1972,1.0,14,186768,0.127297,0.776479,0.0,0.223521,9641043.0,52.70000076,218.53,1.17,0.0,0.0,0.18028248950569692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9773622890430909,0.0012850167052171678
NonResidential,Large Office,DOWNTOWN,1969,1.0,49,1123435,0.328439,0.84978,0.15022,0.0,45163308.0,52.70000076,627.87,0.56,0.026996666473805782,0.0,0.20673025141641482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7200950655801182,0.0
NonResidential,Large Office,DOWNTOWN,2002,1.0,37,1052469,0.156223,1.0,0.0,0.0,41213584.0,46.29999924,287.32,0.27,0.0,0.0,0.17632918404247536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7271957653859639,0.09831928541363213
NonResidential,Large Office,DOWNTOWN,1973,1.0,42,617684,0.27765,0.987299,0.0,0.012701,69519808.0,115.9000015,546.65,0.88,0.0,0.0,0.3069530698544887,0.0,0.0,0.0,0.0,0.0,0.0,0.029183206947241632,0.0,0.9415137837470292,0.0
NonResidential,Large Office,DOWNTOWN,1907,1.0,8,201480,0.0,0.818425,0.0,0.181574,8921778.0,44.29999924,175.95,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052729799483819735,0.0,0.14440142942227516,0.0,0.8028687710939051,0.0
Nonresidential COS,Large Office,DOWNTOWN,1990,1.0,63,1354987,0.117787,1.0,0.0,0.0,61576184.0,50.40000153,429.27,0.32,0.013768397777986063,0.0,0.11778636990613194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8790600943034877,0.0
Nonresidential COS,Large Office,DOWNTOWN,2001,1.0,14,310490,0.0,0.761663,0.238336,0.0,21169502.0,71.0,380.37,1.23,0.09144899996779285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8672871912138878,0.001932429385809527
Nonresidential COS,Large Office,DOWNTOWN,2003,1.0,8,199530,0.153661,0.661321,0.338679,0.0,13214416.0,73.19999695,298.61,1.5,0.08760587380343808,0.0,0.09316894702550994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8039793514759686,0.0
NonResidential,Large Office,DOWNTOWN,2006,1.0,13,372242,0.141583,0.812561,0.187439,0.0,13843866.0,43.29999924,216.24,0.58,0.0,0.0,0.14158262635597274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8584173736440273,0.0
NonResidential,Large Office,DOWNTOWN,1909,1.0,7,114395,0.072521,0.597361,0.402638,0.0,2746560.75,28.39999962,70.17,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8442851523230911,0.0
NonResidential,Retail Store,NORTHEAST,1978,1.0,2,89200,0.0,0.851003,0.148997,0.0,6461937.0,72.40000153,89.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NonResidential,Large Office,NORTHEAST,1971,1.0,23,474546,0.0,1.0,0.0,0.0,28450436.0,60.0,198.34,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NonResidential,Other,NORTHEAST,1969,1.0,5,36000,0.0,1.0,0.0,0.0,30038490.0,834.4000244,209.41,5.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NonResidential,Small- and Mid-Sized Office,NORTHEAST,1961,0.0,5,99005,0.0,0.605524,0.394476,0.0,4728488.5,59.40000153,119.03,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8035452754911369,0.0
NonResidential,Large Office,NORTHEAST,2002,1.0,6,135051,0.327639,1.0,0.0,0.0,4426136.0,46.09999847,30.86,0.23,0.0,0.0,0.3146959296858224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7104205078081614,0.0
NonResidential,Large Office,NORTHEAST,2002,1.0,5,220649,0.374894,1.0,0.0,0.0,7046345.5,48.29999924,49.12,0.22,0.0,0.0,0.4078876405512828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6605695017879075,0.0
NonResidential,Self-Storage Facility,DOWNTOWN,1964,1.0,5,93660,0.0,1.0,0.0,0.0,873221.875,9.300000191,6.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NonResidential,Large Office,DOWNTOWN,1980,1.0,18,413715,0.156291,1.0,0.0,0.0,24224888.0,69.59999847,168.88,0.41,0.0,0.0,0.16831393592207194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8418113919002211,0.0
NonResidential,Mixed Use Property,DOWNTOWN,2000,1.0,11,381381,0.512928,0.990379,0.009621,0.0,9765777.0,48.40000153,72.42,0.19,0.0,0.0,0.47936315652851086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43051961162197383,0.099066288042666
NonResidential,Large Office,DOWNTOWN,1988,1.0,20,497513,0.238675,0.991764,0.008236,0.0,26823218.0,73.0,197.19,0.4,0.0,0.0,0.2301648399137309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7389213950188236,0.0
NonResidential,Large Office,DOWNTOWN,1979,1.0,24,543876,0.21461,1.0,0.0,0.0,25307744.0,59.70000076,176.43,0.32,0.0,0.0,0.1972876170303525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7796703660393178,0.0
NonResidential,Mixed Use Property,DOWNTOWN,1980,1.0,4,109347,0.353919,0.910747,0.089253,0.0,8218155.5,116.3000031,91.13,0.83,0.0,0.0,0.35391917473730417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2584250139464274,0.3876558113162684
